track_name,artist(s)_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,cover_url,spotify_search_link,youtube_search_url,youtube_url,mood_category
Lonely in the Jungle,Khamari,1,2025,8,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273ff9c7d748a8ea1a27077c589,https://open.spotify.com/track/0uoeX1CeqInQUpjjtH1n2Q,,https://www.youtube.com/watch?v=tMn9Ql5HBws,calm and peaceful
Acres,Khamari,1,2025,8,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273ff9c7d748a8ea1a27077c589,https://open.spotify.com/track/5X4MryeUcDuIisyVitndm3,,https://www.youtube.com/watch?v=5qTqNLnAdaA,calm and peaceful
eternal sunshine,Ariana Grande,1,2024,3,8,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4,https://open.spotify.com/track/3RwWW7KeVhHGayYJgUL5eZ,,https://www.youtube.com/watch?v=dS_HLHozs1E,calm and peaceful
imperfect for you,Ariana Grande,1,2024,3,8,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4,https://open.spotify.com/track/6XXKB32Om6WuXg3uEWwTob,,https://www.youtube.com/watch?v=VtQorLzzbQw,calm and peaceful
Yours To Keep,grentperez,1,2025,3,28,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2735ab6a1f6a0b18affe5c2886b,https://open.spotify.com/track/7qSNccVCX9Wtut1uAAclhi,,https://www.youtube.com/watch?v=8yMqC2h7Vik,calm and peaceful
blossom,The Two Lips,1,2024,7,5,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27335130aa36c5109907bb3dde9,https://open.spotify.com/track/1XttACqLBTsxeyegtr1VbV,,https://www.youtube.com/watch?v=vnd7imAT5mQ,calm and peaceful
Porcelain,Moby,1,1999,5,17,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273f675ddc7a8c113362f983f8b,https://open.spotify.com/track/6EXi6ZqTITKGtVBKqbphjL,,https://www.youtube.com/watch?v=13EifDb4GYs,calm and peaceful
Free Mind,Tems,1,2020,9,25,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2730ab4d3e1c0b5c5e453287a4c,https://open.spotify.com/track/2mzM4Y0Rnx2BDZqRnhQ5Q6,,https://www.youtube.com/watch?v=mlaTJrQdmiY,calm and peaceful
Take Care of You (feat. Syd),"Charlotte Day Wilson, Syd",2,2021,7,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27399b7a2975680d936013daf4b,https://open.spotify.com/track/5lYcnEFmVi9yWbU4ZINRyJ,,https://www.youtube.com/watch?v=Ch0UiquYG9w,calm and peaceful
Mean the Most - Edit,"MF DOOM, Bishop Nehru",2,2019,10,11,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273c5163537d96a2024c9393913,https://open.spotify.com/track/1VTIAfT8ASDwlDcY9a5pX0,,https://www.youtube.com/watch?v=7rJOgw2OOiA,calm and peaceful
August Snow,"Junwav, cykim",2,2024,6,14,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2736f315fd7b797f22bcdc5a882,https://open.spotify.com/track/4PeNLPtPgVUmvyMC1Sgu5O,,https://www.youtube.com/watch?v=f_T6OEAS7hk,calm and peaceful
Simply Paradise,"Mac DeMarco, Ryan Paris",2,2023,10,2,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273db64112cfb7ed5a2be6ae104,https://open.spotify.com/track/1EKpwGoisV5nUOqqMZ7gAJ,,https://www.youtube.com/watch?v=AD8IVVV7ERo,calm and peaceful
Invincible (feat. Daniel Caesar),"Omar Apollo, Daniel Caesar",2,2022,4,8,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27390cf5d1ccfca2beb86149a19,https://open.spotify.com/track/7jhxagwOk9y1HC5ciRfmkQ,,https://www.youtube.com/watch?v=BAKvb8qD4Cw,calm and peaceful
Lover Is a Day,Cuco,1,2016,7,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273b1c091e32aad5310ebbdd558,https://open.spotify.com/track/1ucnuV88gFTfR3BalmznDk,,https://www.youtube.com/watch?v=9wiEM0s4aCQ,calm and peaceful
Moon,Kanye West,1,2021,8,29,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,https://open.spotify.com/track/2Rd4eJ4KwXQQn2sMSToyUM,,https://www.youtube.com/watch?v=fMjasXiIhiQ,calm and peaceful
Witches,Alice Phoebe Lou,1,2020,3,13,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27343f1c2a3c34bae8fe3ace56e,https://open.spotify.com/track/27R1A3WZ5Zv0ywNe0Zunfr,,https://www.youtube.com/watch?v=JuklRMZj7CA,calm and peaceful
A New Kind Of Love - Demo,"Frou Frou, Imogen Heap, Guy Sigsworth",3,2022,4,8,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d5f3de2d6bacdfe22f1f0d52,https://open.spotify.com/track/3fuyYaLhZ2RoP9eWpvfP1H,,https://www.youtube.com/watch?v=vWwIBemUwOI,calm and peaceful
Winter Wonderland - Spotify Singles Holiday,Laufey,1,2023,11,14,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d16831527ee5c1edd9327b78,https://open.spotify.com/track/1LmkdWSxjCV7wKTPsCvYWN,,https://www.youtube.com/watch?v=hYIOC3y0tmg,calm and peaceful
Miss Flower Learns To Twist,Masdo,1,2019,2,3,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273c9da53468a6be5d13819aab0,https://open.spotify.com/track/6yF1FtOL23RnIDWNuJBzbi,,https://www.youtube.com/watch?v=KAW6aYVAlXI,calm and peaceful
Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),"Metro Boomin, Coi Leray",2,2023,6,2,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f,https://open.spotify.com/track/0AAMnNeIc6CdnfNU85GwCH,,https://www.youtube.com/watch?v=1bAxYmFpIiU,calm and peaceful
UMI Says,Mos Def,1,1999,10,12,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27389b56f56323925d57b38944d,https://open.spotify.com/track/5Ru9OjtEw5htfnVKpYsIcv,,https://www.youtube.com/watch?v=vntLKOd9saI,calm and peaceful
5 O'Clock (feat. Lily Allen & Wiz Khalifa),"T-Pain, Lily Allen, Wiz Khalifa",3,2011,12,6,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2730e39c79a29ace0bf642b8415,https://open.spotify.com/track/42EMFjvFtOki8MA0JNZqVK,,https://www.youtube.com/watch?v=noLrCDzAp5M,calm and peaceful
Doomsday,"MF DOOM, Pebbles The Invisible Girl",2,1999,4,20,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2736ce90ec627a0198a8efd127f,https://open.spotify.com/track/7lT1dCz96jANsLAAADlfIg,,https://www.youtube.com/watch?v=LMeluRz2wv4,calm and peaceful
"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)","A$AP Ferg, Brent Faiyaz, Salaam Remi",3,2019,8,16,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731be99f274f2046dcb080a20f,https://open.spotify.com/track/5oady7OSE7dH7LHiqmb3Cr,,https://www.youtube.com/watch?v=3ViV6aBkddw,calm and peaceful
MAMA,KAIRO,1,2024,11,13,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2738bbe47b3e4850101422cd6e3,https://open.spotify.com/track/53fLEs1Sq3l8Ihb1ZZsHw6,,https://www.youtube.com/watch?v=MiDkB1pjt6A,calm and peaceful
Auntie Diaries,Kendrick Lamar,1,2022,5,13,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,https://open.spotify.com/track/1uY1X8YeBixs1FdQ3fQ7d4,,https://www.youtube.com/watch?v=-vrhf1P9zwc,calm and peaceful
Just A Gigolo / I Ain't Got Nobody - Medley / Remastered 2002,"Louis Prima, Keely Smith, Sam Butera & The Witnesses",3,1956,11,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2732ad545d5e334210c993c5648,https://open.spotify.com/track/0NI42v4l2AxIbgoIrWKiBU,,https://www.youtube.com/watch?v=QSGVD2DgWy8,calm and peaceful
GUMMY,BROCKHAMPTON,1,2017,8,25,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2737d15fb20303a589acc1ab98b,https://open.spotify.com/track/42tBlHWL3VfDkUM2iWcc5p,,https://www.youtube.com/watch?v=vWhPimx07H0,calm and peaceful
Seasick,"$anton, PlaqueBoyMax, jasontheween",3,2024,12,10,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d45b050127d6fe7d503a3338,https://open.spotify.com/track/1G6jDReKWmDxWROItS4sFw,,https://www.youtube.com/watch?v=AzkHuLhGouk,calm and peaceful
Behind The Moon Shadow,Lamp,1,2004,2,11,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27358ebd661a51fcf2968db3ea1,https://open.spotify.com/track/77zsHdb523rUQnOYUSG3qb,,https://www.youtube.com/watch?v=hI9fjymKFlM,calm and peaceful
From My Heart And My Soul (feat. Tarriona Tank Ball & Phoelix),"Terrace Martin, Robert Glasper, 9th Wonder, Kamasi Washington, Dinner Party, Tarriona 'Tank' Ball, Phoelix",7,2020,10,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273448f76ef5c377b531cdec9d8,https://open.spotify.com/track/1G3T5V2s3fKF0jhSjr2ZjQ,,https://www.youtube.com/watch?v=EL185N79YtY,calm and peaceful
Guitar Song,Rex Orange County,1,2024,7,18,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2735297233edecb8bdbb86cbe94,https://open.spotify.com/track/0EQeatAMJZy3EdgUedlmdz,,https://www.youtube.com/watch?v=OL3XGmOk6lU,calm and peaceful
Break It Off,PinkPantheress,1,2021,6,4,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27312c2eefb1d28509c632d915d,https://open.spotify.com/track/0DwVfCYLrVXgvejYbWwZAd,,https://www.youtube.com/watch?v=6tPTrgGptU0,calm and peaceful
AMAZING,Rex Orange County,1,2022,3,11,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273761dc49441e6d2a991d46dc7,https://open.spotify.com/track/3OM6qQmdFV6uy61GIqpRtf,,https://www.youtube.com/watch?v=nr2CsEtXxmI,calm and peaceful
Otra Vez,ProdMarvin,1,2023,5,21,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d591028f7ae9742a7f34137c,https://open.spotify.com/track/5LNf5l8xXqus1s9A43ReEZ,,https://www.youtube.com/watch?v=N6-jBFrobso,calm and peaceful
PUPPET,"Tyler, The Creator",2,2019,5,17,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27330a635de2bb0caa4e26f6abb,https://open.spotify.com/track/0wEC0GNF74lAqrEFZJMl1m,,https://www.youtube.com/watch?v=OZzfUagtyPE,calm and peaceful
Sofia,Clairo,1,2019,8,2,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27378d601a8e07bef8b1f8ecf82,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM,,https://www.youtube.com/watch?v=L9l8zCOwEII,calm and peaceful
Mama,AminÃÂ©,1,2020,12,4,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731e0f445991421a3fd7d9d42b,https://open.spotify.com/track/2XfTB8JOsU8ucWeirn1shy,,https://www.youtube.com/watch?v=Wk4RBF8h2do,calm and peaceful
CANDLES,"Nueve Lio, Karri",2,2025,2,5,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273c4423b7a5562ec81cdde6991,https://open.spotify.com/track/2ULIn7S1bkFvKB822rpzpb,,https://www.youtube.com/watch?v=q0VHnoeU5OE,calm and peaceful
"NEON PEACH feat. Tyler, The Creator","Snoh Aalegra, Tyler, The Creator",3,2021,7,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2732802d4dbc9dfd83ba79290ca,https://open.spotify.com/track/5PF2WtSZV4EtmGx4oER1zt,,https://www.youtube.com/watch?v=9MAY18j9Quo,calm and peaceful
MASSA,"Tyler, The Creator",2,2021,6,25,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273940aa635eea98719f6ca4ad9,https://open.spotify.com/track/2goHCrsDJaflEwQ930ef0o,,https://www.youtube.com/watch?v=0vGz0bFutZs,calm and peaceful
summer,"raph, EJEAN",2,2022,12,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273f9e10402045141faf4eaa28b,https://open.spotify.com/track/4osRLDg7abL4hLdfZ1c39g,,https://www.youtube.com/watch?v=m_0otXbkze8,calm and peaceful
Smile,Lily Allen,1,2006,7,14,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27327ff5787bb1d875c3199ba62,https://open.spotify.com/track/79z9QkhHePTFsSeVw9uyj0,,https://www.youtube.com/watch?v=0WxDrVUrSvI,calm and peaceful
Belly (The Grass Stains),Rex Orange County,1,2016,11,7,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273fe1854cea6c63b2ba726a299,https://open.spotify.com/track/7fxHpjrR6YwyFcp19P6tv6,,https://www.youtube.com/watch?v=k-W9Lm_Bgw8,calm and peaceful
Waiting Room,Rex Orange County,1,2017,4,26,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731bd6d088d3d81972af4cb81d,https://open.spotify.com/track/7LmkhaMCqsjppaYtAYhMaI,,https://www.youtube.com/watch?v=qAeinjw3xYY,calm and peaceful
4 Seasons,Rex Orange County,1,2017,4,26,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731bd6d088d3d81972af4cb81d,https://open.spotify.com/track/3AbV3JF0bJAZXeHEJZfpke,,https://www.youtube.com/watch?v=qVmqXWmkI4Y,calm and peaceful
KEEP IT UP,Rex Orange County,1,2022,3,11,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273761dc49441e6d2a991d46dc7,https://open.spotify.com/track/1dxqk42KIlMyrSawZ5YjBE,,https://www.youtube.com/watch?v=k53_PziipaA,calm and peaceful
Sycamore Girl,Rex Orange County,1,2017,4,26,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731bd6d088d3d81972af4cb81d,https://open.spotify.com/track/3ijXR4yXgN43eF54uK7oos,,https://www.youtube.com/watch?v=0yjJ2Ouj25A,calm and peaceful
Know Love,Rex Orange County,1,2016,11,7,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273fe1854cea6c63b2ba726a299,https://open.spotify.com/track/5UEURoNHyyLDFffVGCt07b,,https://www.youtube.com/watch?v=7VVLDCR4wPM,calm and peaceful
Nothing,"Rex Orange County, Marco McKinnis",2,2017,4,26,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731bd6d088d3d81972af4cb81d,https://open.spotify.com/track/3rIKurK8njiyQvZQsSU6bl,,https://www.youtube.com/watch?v=oaC0maySz-c,calm and peaceful
luther (with sza),"Kendrick Lamar, SZA",2,2024,11,21,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27309d6ed214f03fbb663e46531,https://open.spotify.com/track/2CGNAOSuO1MEFCbBRgUzjd,,https://www.youtube.com/watch?v=sNY_2TEmzho,calm and peaceful
Nobody Gets Me,SZA,1,2022,12,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273bc18bdade69ec5ef0bb25b17,https://open.spotify.com/track/5Y35SjAfXjjG0sFQ3KOxmm,,https://www.youtube.com/watch?v=NNd_ufPG3x4,calm and peaceful
Come Back to Earth,Mac Miller,1,2018,8,3,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273175c577a61aa13d4fb4b6534,https://open.spotify.com/track/01z2fBGB8Hl3Jd3zXe4IXR,,https://www.youtube.com/watch?v=W4ocPPhtglU,calm and peaceful
The Spins,Mac Miller,1,2010,8,13,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2738669e8f7116d102cd42d85f2,https://open.spotify.com/track/51pshtuYkgUQnt5huMPbKL,,https://www.youtube.com/watch?v=mkGT1c98soU,calm and peaceful
Fantasy,Troy Javelona,1,2023,12,4,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2733233bccda47119a23e3d11ca,https://open.spotify.com/track/7hfl0aCqTLiOtJa3bOgTzA,,https://www.youtube.com/watch?v=SwNv10WxSPA,calm and peaceful
Static,Steve Lacy,1,2022,7,15,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2736938311000a0e494a26986e5,https://open.spotify.com/track/4OmfWzukSVD140NiAIEjem,,https://www.youtube.com/watch?v=jeeA2MyGXBE,calm and peaceful
Bad Habit,Steve Lacy,1,2022,6,29,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2736938311000a0e494a26986e5,https://open.spotify.com/track/5CM4UuQ9Gnd6K2YyKGPMoK,,https://www.youtube.com/watch?v=VF-FGf_ZZiI,calm and peaceful
N Side,Steve Lacy,1,2019,5,24,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273962ff78ff496c98e5fed40d8,https://open.spotify.com/track/24G1PXBWoRgV0wDXZKwxzz,,https://www.youtube.com/watch?v=udOf9cPnR1A,calm and peaceful
Playground,Steve Lacy,1,2019,5,24,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273962ff78ff496c98e5fed40d8,https://open.spotify.com/track/4IroNECciKcq3M2QtSTus7,,https://www.youtube.com/watch?v=g_ICWul5hqQ,calm and peaceful
Santa Baby,Laufey,1,2024,11,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273723d44f25c6bcc00bcbdea8f,https://open.spotify.com/track/4jHl6jgzZOnS4nGamPZ1Uk,,https://www.youtube.com/watch?v=6_SsGMeJIHk,calm and peaceful
Sleep Well,d4vd,1,2023,5,26,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2736a6135f96335fc09076b75a5,https://open.spotify.com/track/5ye1TParxcolbnNsOXO8qE,,https://www.youtube.com/watch?v=iTWYa0t5COk,calm and peaceful
i <3 u,boy pablo,1,2020,10,23,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2732dec0426c3e27a180d7f894c,https://open.spotify.com/track/5EcGSkkNBMAWOePvLgKde1,,https://www.youtube.com/watch?v=i3bV47SjEbE,calm and peaceful
If I Knew,Bruno Mars,1,2012,12,7,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,https://open.spotify.com/track/7lXOqE38eCr979gp27O5wr,,https://www.youtube.com/watch?v=9YZpng2PL34,calm and peaceful
Put Your Records On,Corinne Bailey Rae,1,2006,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731ec9b096319afbcc2dca6879,https://open.spotify.com/track/2nGFzvICaeEWjIrBrL2RAx,,https://www.youtube.com/watch?v=rjOhZZyn30k,calm and peaceful
(3 Is) The Magic Number,De La Soul,1,1989,3,3,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27343693c2f01ae89613c880ed5,https://open.spotify.com/track/4hB8J06D2ZaGkWZDOMpYZB,,https://www.youtube.com/watch?v=pxkOWjZAPLs,calm and peaceful
Even (feat. Nafeesisboujee),"Fixupboy, Nafeesisboujee",2,2025,1,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2733338a9ca9b56d55efa97235e,https://open.spotify.com/track/2ABZOX3T2cNNezPrhaKHr8,,https://www.youtube.com/watch?v=aMUfkMjwneY,calm and peaceful
soul submission,Flight by Nothing,1,2024,10,4,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273ba0c77a25ddc13ee2adeb326,https://open.spotify.com/track/6RKVoMiV16pJ8GJSoegu1P,,https://www.youtube.com/watch?v=Pj1MUaLd_Fs,calm and peaceful
Close To You,Frank Ocean,1,2016,8,20,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526,https://open.spotify.com/track/1VZLEW5ZfcAbKZ94XQiSZF,,https://www.youtube.com/watch?v=nLpTpr7_Ye8,calm and peaceful
In My Room,Frank Ocean,1,2019,11,2,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273db974f9533dd9b362891b5db,https://open.spotify.com/track/4S4Mfvv03M1cHgIOJcbUCL,,https://www.youtube.com/watch?v=hEq8jBUbbWE,calm and peaceful
Songs for Women,Frank Ocean,1,2011,2,16,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2736a12a2e7acc3b1d556846c73,https://open.spotify.com/track/4pfoFBOXKAAy9PhmTfG24w,,https://www.youtube.com/watch?v=aaZXeRs18rQ,calm and peaceful
Old With You,grentperez,1,2023,2,6,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2734061f6965ab6f93fb0740b16,https://open.spotify.com/track/2a8dFwynGpl0p0YYSUEnax,,https://www.youtube.com/watch?v=1kPFYpYqDLc,calm and peaceful
Goodbye My Baby,Jace June,1,2023,10,27,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731a36d298da1cdddccf9799c1,https://open.spotify.com/track/4qULsv8t3CLDbHHU4cimpU,,https://www.youtube.com/watch?v=xyUmcRkQthk,calm and peaceful
Ms.Sciatica,Jahiem Mendoza,1,2024,12,27,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2733c40fc8852aa8a1630672709,https://open.spotify.com/track/1UP3YyAt5uPCWjNBMVT9ee,,https://www.youtube.com/watch?v=foTyxPalYAc,calm and peaceful
Velvet Light,Jakob,1,2018,4,5,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273fd00952572454d7eeae911dd,https://open.spotify.com/track/41o2ydrj7Xm9Yt5odIBqq4,,https://www.youtube.com/watch?v=-OY7zxaADbs,calm and peaceful
Reason,JDAB,1,2024,5,31,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d48a59b4a83fb1e43097ef31,https://open.spotify.com/track/3WldDKQAiVqIswzS95GSlv,,https://www.youtube.com/watch?v=e6qvrtFx0ck,calm and peaceful
Call You Mine (feat. Geologic Of The Blue Scholars),"Jeff Bernat, Geologic Of The Blue Scholars",2,2011,12,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27368848d2f4e96d7b30188ed91,https://open.spotify.com/track/4m5HKGwULoA0SvhaXiDMPR,,https://www.youtube.com/watch?v=HL6SUHTnM2Y,calm and peaceful
'Bout It,JMSN,1,2014,12,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273bd1c7b68e1585baa86315ef6,https://open.spotify.com/track/3414vfp4uaJNFqFFj9sUvz,,https://www.youtube.com/watch?v=XyWtzINmfDI,calm and peaceful
Loveyou,j^p^n,1,2018,2,8,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27354affaa44c5f123a464d1a34,https://open.spotify.com/track/67oBHPaoiXS9rifTrjaECn,,https://www.youtube.com/watch?v=NTDr8mziy4M,calm and peaceful
